concat(annotationID,' ',annotationURI)
81345 info:doi/10.1371/annotation/2c755479-4462-4d48-a127-d3f05e8b37fa
3963 info:doi/10.1371/annotation/2c77261c-a314-4225-ae5a-7cb8471a4e90
3965 info:doi/10.1371/annotation/2c79a1fa-3ca6-499d-89e5-78074b452cc7
3967 info:doi/10.1371/annotation/2c7a0687-6276-4baa-ba22-6c5107cddd79
3969 info:doi/10.1371/annotation/2c7a2a4f-7f59-4a91-91f7-1ccb3df5ec82
3971 info:doi/10.1371/annotation/2c7b0b5a-4f2e-4f9e-8aab-c318428995bf
3973 info:doi/10.1371/annotation/2c7b1b66-3932-4c2d-9d92-02177a1b1fed
3975 info:doi/10.1371/annotation/2c7c0aa8-85d7-4cd1-a09c-fd87793c19e7
3977 info:doi/10.1371/annotation/2c7ca971-1cfa-45de-acf0-abea889dadb7
80973 info:doi/10.1371/annotation/2c7f011b-5d08-413a-8d85-3e75a1c4fba6
49535 info:doi/10.1371/annotation/2c7fcbd3-0023-45a2-a25c-036b350665b8
51255 info:doi/10.1371/annotation/2c81648a-7c6e-4b2e-a553-a5718e7de935
81773 info:doi/10.1371/annotation/2c830f9b-9806-4810-8fe2-6bbe79f35300
87802 info:doi/10.1371/annotation/2c87d469-3b7d-4e37-a2f1-3e4fd725d021
3979 info:doi/10.1371/annotation/2c889b60-3c1d-44e5-9c6f-61e2e9fd783b
57805 info:doi/10.1371/annotation/2c8965c6-aee7-4b85-bfd4-576733b355b5
3981 info:doi/10.1371/annotation/2c89c203-3e29-4dbb-bda5-9f3dc5dd0701
3983 info:doi/10.1371/annotation/2c8c97c1-973b-4c75-8c7f-ce90a9c8e3fe
3985 info:doi/10.1371/annotation/2c8d8753-da21-4644-99e8-2ad709d08e86
3989 info:doi/10.1371/annotation/2c8ed217-dabc-49c2-b706-5378fe0efa49
75041 info:doi/10.1371/annotation/2c96b12a-b91b-46a3-8084-3c0921252578
88502 info:doi/10.1371/annotation/2c97fc68-700d-4822-b7bf-04a9d55b2a53
3991 info:doi/10.1371/annotation/2c98e298-1e2c-447c-be17-9b8265900a9f
54611 info:doi/10.1371/annotation/2c9a8599-6587-44ff-bd45-75ff085b3909
69879 info:doi/10.1371/annotation/2ca379d3-f489-4479-944e-7be67dc6d1bb
86533 info:doi/10.1371/annotation/2ca9d3bb-a47d-4e6b-92fc-350dde1ac554
88364 info:doi/10.1371/annotation/2caa3c58-b18f-42f8-b6f1-6a97f223b4c9
85482 info:doi/10.1371/annotation/2caa4c25-2ba3-457a-b740-64bf7b8d3f4c
3997 info:doi/10.1371/annotation/2cb1a2c3-1187-4435-a654-cc4e97d3dfc2
88182 info:doi/10.1371/annotation/2cb2ab6d-022e-4f50-bc26-f399712b7122
3999 info:doi/10.1371/annotation/2cbc9699-0a13-47da-a7dd-fbf6c57c11ed
67529 info:doi/10.1371/annotation/2cc6df67-0c37-41b0-b2bb-76347816d5e9
80106 info:doi/10.1371/annotation/2cc77b01-4478-4fd1-9a6a-2b069ab0c616
87039 info:doi/10.1371/annotation/2cc92a4b-a084-4418-a150-a24decc60e86
87962 info:doi/10.1371/annotation/2ccad1e1-26bf-4247-838a-64b34f8b80a7
4003 info:doi/10.1371/annotation/2cd5476a-edd5-4630-8231-e77914de13da
75787 info:doi/10.1371/annotation/2cd5b63b-fc4a-4630-93bc-5b8a1dd206cf
57943 info:doi/10.1371/annotation/2cd82289-8b20-4c44-8dcc-a37c64fcb2ff
58625 info:doi/10.1371/annotation/2cd99071-17bf-403f-b790-c709593667d9
78559 info:doi/10.1371/annotation/2cdac858-715e-445a-904d-f372faa58caa
74083 info:doi/10.1371/annotation/2cdae398-33e9-492b-9005-95a26545c77c
62603 info:doi/10.1371/annotation/2cdc82cf-e014-4390-b0b4-af490cfd2c15
61209 info:doi/10.1371/annotation/2ce04ee2-acb1-478f-a279-a1b17fe5a133
75503 info:doi/10.1371/annotation/2ce221eb-a6ed-4a7a-8d2b-041c6f03e4d2
4005 info:doi/10.1371/annotation/2ce574e9-c307-4eb5-bb8d-75f361d51628
4007 info:doi/10.1371/annotation/2ceb0b65-b1c3-4933-ab31-ed8b06d30634
59107 info:doi/10.1371/annotation/2ced0f04-39fc-4b7d-8c71-4eee9ed7b10d
55575 info:doi/10.1371/annotation/2ced3059-c35f-4f76-bdc0-8b31b28b6af0
4009 info:doi/10.1371/annotation/2cef85ed-e4c4-4891-9a95-af066b921564
4011 info:doi/10.1371/annotation/2cf1ebf3-58a6-4c82-933b-005e0ae42222
86476 info:doi/10.1371/annotation/2cf40162-3d34-4d81-8909-ea0e35f4e01e
54461 info:doi/10.1371/annotation/2cf7ba27-4539-4e86-ba2f-e4aa5bb0c179
51159 info:doi/10.1371/annotation/2cff41d0-60e3-4748-84c5-7e28c7a35e13
74741 info:doi/10.1371/annotation/2d031bd5-8c3a-43a6-85cd-5a7bbb2b56b0
75195 info:doi/10.1371/annotation/2d0327e2-71fb-4eee-b360-ded23b80c6ff
43179 info:doi/10.1371/annotation/2d0449bd-3dbf-4fa9-893f-7146d3f789f5
50383 info:doi/10.1371/annotation/2d09518a-d0cd-43d2-8d69-66f8d6d68672
4013 info:doi/10.1371/annotation/2d137724-44a9-4a8c-9d07-d556e39e5d84
4015 info:doi/10.1371/annotation/2d144f48-0a5d-47bf-b2e5-d641f57d775b
4017 info:doi/10.1371/annotation/2d15e4fb-1117-4ee1-b532-685d517ad788
4019 info:doi/10.1371/annotation/2d16f35c-ebf8-4326-8ff0-59d2bbecab1f
4021 info:doi/10.1371/annotation/2d1a0a36-5ef8-4bed-8b72-16adf8c71fef
80659 info:doi/10.1371/annotation/2d20dcd1-0a03-494a-830f-ab28a1812efa
42455 info:doi/10.1371/annotation/2d29d9c7-dc0f-4e2f-a40f-81f2a1872c47
57991 info:doi/10.1371/annotation/2d2c3905-0bf0-4988-a4b6-7ed94ef20304
50337 info:doi/10.1371/annotation/2d2d1451-fb5a-46f4-9c85-f1a39fea8839
4025 info:doi/10.1371/annotation/2d2f1f1e-3d14-4f62-ab01-a65cb54bdbe4
59251 info:doi/10.1371/annotation/2d38642a-b2bf-47e0-a73a-c03b12229648
4027 info:doi/10.1371/annotation/2d38a039-d2d6-4489-bd31-4a166ff65e16
78365 info:doi/10.1371/annotation/2d3b6312-c0e1-4e3a-aef9-2882e1b01e09
42719 info:doi/10.1371/annotation/2d3caff6-0155-4295-9ee5-4d0aa4158d1e
81009 info:doi/10.1371/annotation/2d3e479e-af15-461c-863c-847b12faf819
4029 info:doi/10.1371/annotation/2d425363-1152-4e13-bfba-9cc5a4deac2f
78825 info:doi/10.1371/annotation/2d42c9ef-a48c-4f91-ac29-8a866041bfb9
4031 info:doi/10.1371/annotation/2d4335b6-766a-43a2-a2e8-36b337e244c2
79768 info:doi/10.1371/annotation/2d450b3d-4141-4c1e-8e17-97212cc26208
4033 info:doi/10.1371/annotation/2d46c45b-27e6-43da-947b-3b4d9dfd0f71
55307 info:doi/10.1371/annotation/2d479a41-df6a-4815-86f0-5de9384b22c6
4035 info:doi/10.1371/annotation/2d494837-d10c-4be1-b7bf-94ff8f7d840d
4037 info:doi/10.1371/annotation/2d5017c1-3b22-411a-8098-676c02d219f4
4039 info:doi/10.1371/annotation/2d51076d-edc7-471b-a682-ba4c4ce68261
4041 info:doi/10.1371/annotation/2d520a18-c7d5-4d9f-b2ab-22edc9c7972e
4043 info:doi/10.1371/annotation/2d557088-e074-456d-a62f-fce749b0b4af
78675 info:doi/10.1371/annotation/2d58ec23-3d86-4a1c-8bd8-469b88d16b5b
4045 info:doi/10.1371/annotation/2d597d4d-5320-4f57-ba51-79fe1168dc3f
60967 info:doi/10.1371/annotation/2d5a8a86-8c7f-49ba-8513-5900b8e41df6
4047 info:doi/10.1371/annotation/2d5c1e23-8849-4787-8721-a46e4086d7a6
53633 info:doi/10.1371/annotation/2d6198d8-bfd5-40dc-a8a5-31ba5c8ef24c
4049 info:doi/10.1371/annotation/2d64b957-6cb1-4f65-869a-9d58b2e5f496
4051 info:doi/10.1371/annotation/2d67e204-1c09-4266-9abc-69fd15079807
42475 info:doi/10.1371/annotation/2d6dd442-f043-4cf3-b75e-2dd4464e8f4a
87782 info:doi/10.1371/annotation/2d70245c-a151-4b98-833b-60fb7dda646a
4053 info:doi/10.1371/annotation/2d787991-a10a-4752-b681-24cd0c4a9f1b
57337 info:doi/10.1371/annotation/2d7c4833-2eb2-499a-b72b-bd0747841eeb
87801 info:doi/10.1371/annotation/2d7d93a2-fab8-4711-86fc-86c6ac61dd2e
79579 info:doi/10.1371/annotation/2d7e70fd-05cc-41da-af7b-27a41f8d6141
43107 info:doi/10.1371/annotation/2d803530-9491-438e-98d0-45d2df98cf91
4055 info:doi/10.1371/annotation/2d8171d6-af4d-4e4c-bee2-63e2e81a6b59
58907 info:doi/10.1371/annotation/2d83bdab-e622-43c2-b58d-df78566c8c39
82057 info:doi/10.1371/annotation/2d86cc6b-dd47-4ed3-a463-efcbeec7b6bd
4057 info:doi/10.1371/annotation/2d870806-cd78-4215-8f58-fb6ebda4dc9b
87494 info:doi/10.1371/annotation/2d8a3fa0-4437-453b-9660-73f1418deda0
80082 info:doi/10.1371/annotation/2d8ac6db-3ca7-4aeb-b80b-0ae2ad1dc81b
79097 info:doi/10.1371/annotation/2d8b97bf-2651-4294-aa97-ddc898dcf321
52659 info:doi/10.1371/annotation/2d8bab86-d29a-49a5-b499-067bca058ef7
69039 info:doi/10.1371/annotation/2d8bd41d-648d-4247-b67c-50744d531fbe
4059 info:doi/10.1371/annotation/2d96e522-457c-4f7d-bc84-71080cf592cb
4061 info:doi/10.1371/annotation/2d9af2c7-7df2-4a59-a5d3-5681bc912a28
4063 info:doi/10.1371/annotation/2d9b3bee-fb95-4723-ba0b-14db99049e97
4065 info:doi/10.1371/annotation/2d9c1048-ee4d-417b-b21f-7517e18d453a
79283 info:doi/10.1371/annotation/2daa91c2-e5c8-4e2d-bd9d-03779d5d07ea
86654 info:doi/10.1371/annotation/2dab37ad-5b9a-4d92-8d37-77addf16855b
63399 info:doi/10.1371/annotation/2dab68d6-8215-42d4-8dce-765b005e5f9c
4067 info:doi/10.1371/annotation/2dabf66f-a0c2-4828-b44a-1529bf3699da
4069 info:doi/10.1371/annotation/2db3f636-cc8b-4025-a8a2-09ca2c91b2d1
4071 info:doi/10.1371/annotation/2db98773-409b-4a73-90dd-bc020ba4721f
76149 info:doi/10.1371/annotation/2dba8229-fc4e-4e25-82e1-46d9fd37fae1
63437 info:doi/10.1371/annotation/2dbce1bc-dd69-4cd8-8c66-5ceda544560f
4075 info:doi/10.1371/annotation/2dbfa01c-eec9-4c77-9976-5f7b7dcd8d19
57747 info:doi/10.1371/annotation/2dc0d587-7360-4224-bc5d-4d437936ca45
4077 info:doi/10.1371/annotation/2dc594e6-f012-4574-a465-4b0fb0dd5700
4079 info:doi/10.1371/annotation/2dc5f7e5-5d41-4f94-80a5-cc290a330824
65399 info:doi/10.1371/annotation/2dc7e445-13cf-40d6-bc04-414a8f5f4535
71107 info:doi/10.1371/annotation/2dc9b9bb-6869-4f3b-9bbd-c7edd9c494f8
4081 info:doi/10.1371/annotation/2dca1877-54a5-4cf3-8506-1b67fb6214e5
4083 info:doi/10.1371/annotation/2dcbab4a-3ba4-4ac5-8b63-f94186110043
4085 info:doi/10.1371/annotation/2dcead61-a87a-4adc-99a9-82cfce29552a
67397 info:doi/10.1371/annotation/2dceb021-1529-46cd-9906-2d880291c493
4087 info:doi/10.1371/annotation/2dd36563-77ec-47dc-9440-99c602503335
70151 info:doi/10.1371/annotation/2dd6670f-01bb-45cc-ad3b-e13d7cdc32ce
53299 info:doi/10.1371/annotation/2dd7effa-2878-411d-870b-a4c0ab039705
64843 info:doi/10.1371/annotation/2ddb8bd2-1178-4487-81df-020804d2530a
4089 info:doi/10.1371/annotation/2ddc1df3-d3d0-402a-af31-20674107d29c
4091 info:doi/10.1371/annotation/2ddf0d85-1c55-4d8b-a327-ad6c23aa8eca
4093 info:doi/10.1371/annotation/2ddf7d01-b63b-47e2-b1ca-3ad33ca5f0e6
64563 info:doi/10.1371/annotation/2ddf8826-ab49-4d51-b0d7-c44315c1213d
4095 info:doi/10.1371/annotation/2de30468-5e9e-4274-bda1-a9720f0a079a
86955 info:doi/10.1371/annotation/2de8eef8-61fa-4c14-a950-190f5b76d412
4097 info:doi/10.1371/annotation/2de93568-f753-456a-b7fc-be58c251ce46
4099 info:doi/10.1371/annotation/2deb89dc-d3fa-47f7-8110-39fd9079e0f9
4101 info:doi/10.1371/annotation/2decdb49-e6cc-488a-b412-263b81e80f38
68045 info:doi/10.1371/annotation/2decded9-e20f-4963-a10f-5c13ed95e0be
58227 info:doi/10.1371/annotation/2df3911c-add7-4eac-998e-249135f796a8
4103 info:doi/10.1371/annotation/2dfc5691-a227-4b54-a7f7-baf7289b970d
55333 info:doi/10.1371/annotation/2e0069f9-93f7-42b5-9505-fda3fb58e67e
4105 info:doi/10.1371/annotation/2e042e10-c0e4-4a72-a249-9fb910d9c6cf
53007 info:doi/10.1371/annotation/2e0c96d1-35fc-4c25-af6b-7a9bb59722e4
4107 info:doi/10.1371/annotation/2e0f0f6b-0799-4b7a-8804-f1ecb58cafa0
4109 info:doi/10.1371/annotation/2e191e89-6dff-45ea-a3f2-85c6581ee261
62173 info:doi/10.1371/annotation/2e1bed28-fe89-4afb-889f-934f3dd7ef87
54987 info:doi/10.1371/annotation/2e1d90b3-f93a-4b41-95ee-20ea5d67312d
58255 info:doi/10.1371/annotation/2e208ed7-05c3-47c8-8947-2e5e6bd2ccf8
73329 info:doi/10.1371/annotation/2e239d3b-3786-48a7-96ba-85bef25666ce
4113 info:doi/10.1371/annotation/2e25e14b-e364-447e-a0b8-48232c7ba846
64805 info:doi/10.1371/annotation/2e2c5344-c197-42a5-95d1-0cb1cae54909
4115 info:doi/10.1371/annotation/2e31f81b-f1a8-4249-af4d-a959137226ea
80987 info:doi/10.1371/annotation/2e3278da-0089-4737-a2b8-239ad029a9e5
63629 info:doi/10.1371/annotation/2e32b701-0cef-41b4-b9c2-6da59ebbf8ff
72649 info:doi/10.1371/annotation/2e36876c-4d7b-4fb5-b9b6-279fd83c11fe
4117 info:doi/10.1371/annotation/2e412206-d245-4479-9d3c-018491a9dd5e
61409 info:doi/10.1371/annotation/2e41e590-c5ac-45df-8f81-c4e41fc0e9af
88003 info:doi/10.1371/annotation/2e45b7ef-88a5-4777-b6d4-19727e3db82d
4119 info:doi/10.1371/annotation/2e45d5d0-d3b1-4604-9d92-8c46682b7706
4121 info:doi/10.1371/annotation/2e4ce1c7-40ae-4e1d-9e83-1f1c4361d1e3
4123 info:doi/10.1371/annotation/2e4fa1cb-68eb-431c-acd9-9718aa1e4683
55473 info:doi/10.1371/annotation/2e4fa3e9-3fb1-4632-b703-81f0550a2a25
4125 info:doi/10.1371/annotation/2e54fa4b-d43b-406d-b378-67ec3bf2b540
4127 info:doi/10.1371/annotation/2e5fb135-bd6b-4ea1-bac2-f296565af399
4129 info:doi/10.1371/annotation/2e61a452-1085-4c4d-ba83-8d698e8a6efa
85183 info:doi/10.1371/annotation/2e629814-f1f6-450b-a872-dc71359be0ad
61111 info:doi/10.1371/annotation/2e6613a8-0ef4-4de2-805a-6be21ed4cbcd
76493 info:doi/10.1371/annotation/2e6af8ff-0fdb-4812-a37f-929b2606e982
66421 info:doi/10.1371/annotation/2e71b27f-6f4e-4cd8-ba53-f9c3b9e6b8fb
4131 info:doi/10.1371/annotation/2e71bddc-7a45-4c17-aebf-3d96d5ff8448
4133 info:doi/10.1371/annotation/2e73ae22-86c6-4bb8-9e85-b3afcf4f7824
4135 info:doi/10.1371/annotation/2e75d504-385d-46e6-aad5-978315045a90
4137 info:doi/10.1371/annotation/2e787299-8bcb-4379-962a-0bcc1e1bd851
4139 info:doi/10.1371/annotation/2e79aae0-a667-4190-ab21-4f7cfbb3ac21
53675 info:doi/10.1371/annotation/2e7c5338-a78c-488d-8a9b-650974c69215
4141 info:doi/10.1371/annotation/2e7c5961-367e-43f9-80a3-236a5f3dd91c
4143 info:doi/10.1371/annotation/2e7ecf53-c1f5-44b4-bb9c-5fb71d702320
4145 info:doi/10.1371/annotation/2e7f3c3e-fe2b-4bff-91b7-51e026653c11
4147 info:doi/10.1371/annotation/2e855bfa-5dfc-424c-b204-f8da743c9bd9
53413 info:doi/10.1371/annotation/2e86bcd3-8de7-4e97-92ff-5f6a6a262dc9
4149 info:doi/10.1371/annotation/2e894ea7-8000-4473-883e-0c014369733a
85691 info:doi/10.1371/annotation/2e89bd3a-a549-4c42-a854-87ed827aa3db
4153 info:doi/10.1371/annotation/2e8bdaaa-b864-451e-8708-ca57ca19dc78
87542 info:doi/10.1371/annotation/2e935913-2fe7-4422-853c-3ca01bde0ecf
79781 info:doi/10.1371/annotation/2e9486d2-3af1-467e-8393-d10abbaf218d
4155 info:doi/10.1371/annotation/2e94a1d9-92f6-49cf-acec-5bc4c0be91b8
55605 info:doi/10.1371/annotation/2ea2a75b-3e36-4838-8d9b-7ef243ceea92
80583 info:doi/10.1371/annotation/2ea88652-81dc-4d12-89f3-d1720daa0fcf
82113 info:doi/10.1371/annotation/2ea8f6a0-6d76-49e0-872d-332f9c761a9b
4157 info:doi/10.1371/annotation/2eab5fec-c141-4fca-aa14-cedb2c1e3dfb
4159 info:doi/10.1371/annotation/2eacee28-a42d-4a39-ab3e-9b12707b3d49
4161 info:doi/10.1371/annotation/2eae12d3-c63c-41cd-9c8a-2ac53fe7e914
4163 info:doi/10.1371/annotation/2eb2345b-e3dc-43a1-ae72-471b1443ceb6
4165 info:doi/10.1371/annotation/2eb281bc-c87b-41ce-b967-ad4865a7c8d8
4167 info:doi/10.1371/annotation/2eb3acfd-d979-45c5-9ee6-d556ebef47c8
55711 info:doi/10.1371/annotation/2eb6a392-7b9b-4a42-9744-6e413f1b43ec
77775 info:doi/10.1371/annotation/2ebaba95-4abd-42bb-a515-c0e8ed4e35ae
4169 info:doi/10.1371/annotation/2ec380e6-b8b5-4e16-ac69-b6993475e1e9
4171 info:doi/10.1371/annotation/2ec70d73-358f-438a-a506-5fdd786e659a
4173 info:doi/10.1371/annotation/2ece847d-7894-4af3-b1a8-0304a9f1a33c
4175 info:doi/10.1371/annotation/2ed0f207-fe61-4519-b2c9-a8443de559c1
4177 info:doi/10.1371/annotation/2ed631fd-93c2-40e2-b8a6-59f2ec797e7e
4179 info:doi/10.1371/annotation/2edd9565-76d8-4ccf-b442-e39a32057252
65567 info:doi/10.1371/annotation/2ee0f547-c912-489c-86f3-6642c639cbc8
85568 info:doi/10.1371/annotation/2ee17476-0225-4920-8d03-a7fe73a33215
50845 info:doi/10.1371/annotation/2ee5c51f-2cd2-4659-97bd-dc86c243ce99
73509 info:doi/10.1371/annotation/2ee62609-7998-4ca8-aa13-b89da86244a1
53309 info:doi/10.1371/annotation/2ee669c4-e839-4c29-85e7-3c3af559bc89
87741 info:doi/10.1371/annotation/2ee87477-d912-4493-acd8-df45861118b3
55475 info:doi/10.1371/annotation/2ee97695-a290-44b8-ba0c-3ae5e64ad07d
79367 info:doi/10.1371/annotation/2eeb0b34-9882-4b0e-b795-5c1e18d34f57
82230 info:doi/10.1371/annotation/2eef9279-ca97-4c4e-96e1-030142fe56a1
4181 info:doi/10.1371/annotation/2ef015a0-c80f-4aad-9a91-933ba29699f2
79747 info:doi/10.1371/annotation/2ef35452-c3e5-4e61-b783-3e88507f5cd8
61201 info:doi/10.1371/annotation/2ef6a5c3-996a-44ff-994d-e11dde5b047e
4183 info:doi/10.1371/annotation/2ef9a39b-2cca-4660-a96f-ab4cf8c13699
75255 info:doi/10.1371/annotation/2efb436f-d562-456b-8cd8-78ee549f11d5
56073 info:doi/10.1371/annotation/2efdaf98-675d-430f-a830-0c1d0312e75a
4185 info:doi/10.1371/annotation/2eff50de-e8f1-4a10-8bc3-bf4ad7f6e0d1
4187 info:doi/10.1371/annotation/2f021403-4c80-45f1-9a86-2b1b01a009fa
4189 info:doi/10.1371/annotation/2f06242e-dddc-4213-a94f-908b683fa7a3
4191 info:doi/10.1371/annotation/2f09caa7-00e5-4633-a1ae-b3f8d0c79107
83412 info:doi/10.1371/annotation/2f0ab3f0-c345-4566-bc53-064c17ae5813
4193 info:doi/10.1371/annotation/2f13a66b-26cb-4108-8e52-70ac79a3b97e
4195 info:doi/10.1371/annotation/2f1744cf-d8b6-4aad-8818-225aceb8219c
4197 info:doi/10.1371/annotation/2f17890c-e603-4c9f-bef6-1c6b7f9eb3cc
62783 info:doi/10.1371/annotation/2f18cee3-9c18-4675-8613-dc3f0f059e1c
72387 info:doi/10.1371/annotation/2f19b454-d2e6-4265-8912-fb078abdf0df
4199 info:doi/10.1371/annotation/2f1e8f54-0023-4502-8ffe-dbc4642a8e00
4201 info:doi/10.1371/annotation/2f1f3e6d-b702-4512-b9fe-113f4032e178
49825 info:doi/10.1371/annotation/2f202b8e-f68d-4f6b-9bee-68baf1305f47
44679 info:doi/10.1371/annotation/2f22edf5-8abe-4173-9d76-4ef259b1b1bb
4203 info:doi/10.1371/annotation/2f24191f-1ff4-4fee-b7ba-f13fb9c268e1
80623 info:doi/10.1371/annotation/2f293f7f-39f8-4dfc-a6e3-c2d028b39aef
85564 info:doi/10.1371/annotation/2f313b94-f8a1-49b4-b852-ec1c3b062c4c
4207 info:doi/10.1371/annotation/2f342c55-75be-4226-b14e-ee67b62600a2
73969 info:doi/10.1371/annotation/2f37e196-7ebe-4f9c-b229-108e3ce776e0
51887 info:doi/10.1371/annotation/2f38af8a-24f0-46f4-9dfe-331f72903d34
81081 info:doi/10.1371/annotation/2f448892-1107-41ad-9879-714d934a73b9
4209 info:doi/10.1371/annotation/2f44a100-62e5-49d0-9be5-da8f57cc3715
85097 info:doi/10.1371/annotation/2f453ccf-d715-403c-8af7-04390d052b86
58369 info:doi/10.1371/annotation/2f459484-bb50-4fd1-897e-559d21cdafb4
80026 info:doi/10.1371/annotation/2f462967-907a-4d2b-9152-e30f2f658694
4213 info:doi/10.1371/annotation/2f490c23-ee20-4032-b6b3-3019d1c365ec
87835 info:doi/10.1371/annotation/2f4a0787-6884-4a38-b503-5016b2d313e8
4215 info:doi/10.1371/annotation/2f4d5596-6571-40f2-b5e5-149680f0987b
69379 info:doi/10.1371/annotation/2f50b222-c182-4dbc-af79-6fc0a91f2c9e
69061 info:doi/10.1371/annotation/2f581c52-1918-445b-a616-aa2c989c6d52
4217 info:doi/10.1371/annotation/2f5be213-25ab-4529-a29d-63583f28e02f
4219 info:doi/10.1371/annotation/2f5ddb8e-c249-46b7-b946-c71878885dd3
50283 info:doi/10.1371/annotation/2f5fa8e6-597d-47cc-b039-fcd15eb13967
62771 info:doi/10.1371/annotation/2f5fb907-fe87-45a7-8ba4-8d60c640ddf2
4221 info:doi/10.1371/annotation/2f667ae3-1003-4206-82e5-0ee34b0477d5
63733 info:doi/10.1371/annotation/2f66dc76-e28b-4828-a451-f473628e0f49
87111 info:doi/10.1371/annotation/2f68ae33-dc70-4017-bbcf-0294cb838d75
54389 info:doi/10.1371/annotation/2f6aab38-636d-458f-b409-d173a429d14f
86153 info:doi/10.1371/annotation/2f6e200d-c6a0-4c73-8a94-e957a6885c69
4223 info:doi/10.1371/annotation/2f6ef247-8171-4726-b169-29553c69909b
87150 info:doi/10.1371/annotation/2f6fbe30-d06e-4a60-a106-91b842d8e1fb
70705 info:doi/10.1371/annotation/2f7043b0-1e70-48e6-9624-c7f3ffe7548d
81703 info:doi/10.1371/annotation/2f71fbee-84ab-4884-9906-31dedbc469b7
4225 info:doi/10.1371/annotation/2f76fc9e-32e8-45b3-8fd3-de0e65faad11
71255 info:doi/10.1371/annotation/2f796bea-d5c8-48c2-aeea-303adf94935a
4227 info:doi/10.1371/annotation/2f7d6f09-7ff2-4701-aef4-2e1858cfe2e8
4229 info:doi/10.1371/annotation/2f7e48a4-0e56-4ca1-a261-dcc9e4c9ccbf
87041 info:doi/10.1371/annotation/2f829d32-e679-4cfc-a512-1e833dc3d6d1
61425 info:doi/10.1371/annotation/2f849e92-aedc-4b3b-8f8c-617566ec52f5
4231 info:doi/10.1371/annotation/2f8af8fc-56ed-4975-8422-86f13ad9d537
81167 info:doi/10.1371/annotation/2f920045-f60d-45e4-a424-99767ee0f4b2
4233 info:doi/10.1371/annotation/2f939f39-deb3-479c-a068-263ebf82e9a0
52001 info:doi/10.1371/annotation/2f941078-c22d-4a1d-a14d-885090263880
64155 info:doi/10.1371/annotation/2f951e59-82a4-4ec1-9936-8824c039a2bb
70313 info:doi/10.1371/annotation/2f99b4fd-aebe-44b4-8c19-b2ba11d65443
4235 info:doi/10.1371/annotation/2f9d7ac2-a237-48c5-8242-14566fef1ba1
76379 info:doi/10.1371/annotation/2f9ff355-fb04-4aa7-ae61-98614550ad51
51029 info:doi/10.1371/annotation/2fa15677-602d-4fc5-a7f9-62fa962726bd
4237 info:doi/10.1371/annotation/2fa616ba-0737-4128-bead-8dd48562a187
4239 info:doi/10.1371/annotation/2fa78c6a-16bc-4659-9971-1a96451fdb25
54565 info:doi/10.1371/annotation/2fa88c42-ea6e-4978-8843-b084451a1510
4241 info:doi/10.1371/annotation/2fa96fa9-78a7-4769-bc29-a48c11339a9b
68041 info:doi/10.1371/annotation/2faa565d-8479-4a72-b463-c2cee528e658
85999 info:doi/10.1371/annotation/2fab9db7-90fa-41fc-8721-8952d47ed90e
82035 info:doi/10.1371/annotation/2fb02fe4-53da-4ebb-bcfd-21ab3d9acc77
71799 info:doi/10.1371/annotation/2fb0d343-3463-4523-bad1-b51d8b55bb66
4245 info:doi/10.1371/annotation/2fb60961-bb13-4259-89b0-af74de0ed404
4247 info:doi/10.1371/annotation/2fb7fbec-4d76-4d41-a730-c0d94e804fef
4249 info:doi/10.1371/annotation/2fbaa765-670f-4c9f-aae9-1b5645c74032
81963 info:doi/10.1371/annotation/2fbb159c-8d69-4640-a7e3-f78e49cd5855
74691 info:doi/10.1371/annotation/2fbe191a-3e9c-4b66-8be8-b7c182a0d875
54561 info:doi/10.1371/annotation/2fc57717-dbb2-462e-b01d-0e1dbd72b531
4251 info:doi/10.1371/annotation/2fce1c57-8bc8-445f-8888-916d3134cac7
84305 info:doi/10.1371/annotation/2fd0230a-4280-4bc1-8b8a-556c08f4a1ad
4253 info:doi/10.1371/annotation/2fd789c0-7d05-4e6b-b24d-e9395bd07e12
4255 info:doi/10.1371/annotation/2fd78e3f-56d1-486c-b8d4-7e7de8fd72bf
4257 info:doi/10.1371/annotation/2fd97f91-a853-4853-bbdd-454823cea4cb
4259 info:doi/10.1371/annotation/2fdc2758-fd6f-48e1-b711-a3ef7acc5d62
88083 info:doi/10.1371/annotation/2fdc8a17-0f75-4940-9519-4c66e3666da2
77881 info:doi/10.1371/annotation/2fe35a20-33ad-4757-a51e-db357ed5f159
71527 info:doi/10.1371/annotation/2fe422b9-2d29-48af-90c7-bb3b649f7288
71551 info:doi/10.1371/annotation/2ff0e4d1-db95-4b85-91cd-899bc546f0ac
4261 info:doi/10.1371/annotation/2ff3153a-c357-41b3-ab0b-8e237b17ce89
4263 info:doi/10.1371/annotation/2ff46400-0cbd-4542-837c-7f8533d03adb
78343 info:doi/10.1371/annotation/2ff519a5-e3ac-48a6-86de-98efbc10bd26
4267 info:doi/10.1371/annotation/2ffb62c0-9f8f-49c2-ac73-9b650deef4aa
4269 info:doi/10.1371/annotation/2ffd8176-2d4d-493c-8d6e-2f6799345bb8
4271 info:doi/10.1371/annotation/3001b6c5-1054-4ee0-b351-fe2a981cda28
86033 info:doi/10.1371/annotation/300efe45-3309-403f-bec4-0deba6245a8f
4273 info:doi/10.1371/annotation/300f4726-7f9f-44e7-bd7b-b77d7d9a976c
4275 info:doi/10.1371/annotation/301
